CustomerID,Tenure Months_x,Contract_x,Monthly Charges_x,Total Charges,Internet Service,Payment Method,Charges Band,Churn Label_x,CLTV,Churn_Probability,Predicted_Churn,Risk_Tier
3806-DXQOM,4,Month-to-month,33.65,137.85,DSL,Electronic check,Low (<$35),Yes,2563,0.6352024077159321,1,Medium Risk
9300-RENDD,1,Month-to-month,79.95,79.95,Fiber optic,Electronic check,High ($65-95),Yes,4815,0.889701372521638,1,High Risk
0761-AETCS,1,Month-to-month,19.3,19.3,No,Electronic check,Low (<$35),Yes,3236,0.4977968112710824,0,Low Risk
2153-MREFK,37,One year,99.2,3754.6,Fiber optic,Electronic check,Premium (>$95),Yes,3599,0.5456395320811448,1,Medium Risk
3106-ULWFW,8,Month-to-month,85.2,627.4,Fiber optic,Credit card (automatic),High ($65-95),Yes,2887,0.7478438385722466,1,Medium Risk
0925-VYDLG,3,Month-to-month,75.25,242.0,Fiber optic,Electronic check,High ($65-95),Yes,5898,0.7828373229241056,1,High Risk
4349-GFQHK,1,Month-to-month,54.35,54.35,DSL,Electronic check,Medium ($35-65),Yes,4212,0.7073698709216518,1,Medium Risk
7802-EFKNY,5,Month-to-month,24.95,100.4,DSL,Electronic check,Low (<$35),Yes,5865,0.7731968920612234,1,High Risk
8035-BUYVG,40,One year,42.35,1716.45,DSL,Electronic check,Medium ($35-65),Yes,5422,0.41308381821312923,0,Low Risk
9787-XVQIU,1,Month-to-month,75.3,75.3,Fiber optic,Electronic check,High ($65-95),Yes,3596,0.8935466196619894,1,High Risk
8945-MUQUF,51,One year,94.8,4837.6,Fiber optic,Electronic check,High ($65-95),Yes,5074,0.36785809516404533,0,Low Risk
8051-HJRLT,1,Month-to-month,70.55,70.55,Fiber optic,Electronic check,High ($65-95),Yes,2146,0.8783258806985809,1,High Risk
3023-GFLBR,33,Month-to-month,86.15,2745.7,Fiber optic,Credit card (automatic),High ($65-95),Yes,3336,0.5119828772338131,1,Medium Risk
0524-IAVZO,30,Month-to-month,85.0,2624.25,Fiber optic,Electronic check,High ($65-95),Yes,3698,0.7790078185974652,1,High Risk
2737-YNGYW,2,Month-to-month,80.55,184.1,Fiber optic,Electronic check,High ($65-95),Yes,2856,0.8100406645299734,1,High Risk
5159-YFPKQ,2,Month-to-month,75.8,160.75,Fiber optic,Electronic check,High ($65-95),Yes,5270,0.8279310790027549,1,High Risk
4021-RQSNY,29,Month-to-month,98.5,3004.15,Fiber optic,Electronic check,Premium (>$95),Yes,5137,0.8032238658349437,1,High Risk
9061-TIHDA,13,Month-to-month,95.25,1233.65,Fiber optic,Electronic check,Premium (>$95),Yes,2982,0.8451160149085887,1,High Risk
8699-ASUFO,7,Month-to-month,74.4,527.9,Fiber optic,Mailed check,High ($65-95),Yes,4969,0.7949996041064101,1,High Risk
7927-AUXBZ,30,Month-to-month,85.15,2555.9,Fiber optic,Electronic check,High ($65-95),Yes,4417,0.6224930588165873,1,Medium Risk
4695-WJZUE,2,Month-to-month,88.55,179.25,Fiber optic,Electronic check,High ($65-95),Yes,3685,0.8813261355063955,1,High Risk
7619-ODSGN,24,Month-to-month,54.75,1338.15,DSL,Electronic check,Medium ($35-65),Yes,5699,0.3393975818998917,0,Low Risk
3988-RQIXO,1,Month-to-month,91.3,91.3,Fiber optic,Electronic check,High ($65-95),Yes,2371,0.8866540835387865,1,High Risk
2514-GINMM,1,Month-to-month,79.5,79.5,Fiber optic,Electronic check,High ($65-95),Yes,4490,0.889701372521638,1,High Risk
5931-FLJJF,7,Month-to-month,70.1,467.55,Fiber optic,Mailed check,High ($65-95),Yes,3669,0.8043406834290484,1,High Risk
2659-VXMWZ,67,One year,111.3,7482.1,Fiber optic,Electronic check,Premium (>$95),Yes,4146,0.37569375266454613,0,Low Risk
3207-OYBWH,57,Month-to-month,95.25,5427.05,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,6259,0.5308916355726102,1,Medium Risk
4285-GYRQC,7,Month-to-month,86.25,587.1,Fiber optic,Electronic check,High ($65-95),Yes,3344,0.82802820502473,1,High Risk
7216-EWTRS,1,Month-to-month,100.8,100.8,Fiber optic,Electronic check,Premium (>$95),Yes,3128,0.8836535438502601,1,High Risk
8337-MSSXB,14,Month-to-month,86.3,1180.95,Fiber optic,Electronic check,High ($65-95),Yes,3677,0.7508636840498838,1,High Risk
8182-BJDSI,28,Month-to-month,89.95,2625.55,Fiber optic,Electronic check,High ($65-95),Yes,2468,0.7229485132745447,1,Medium Risk
2528-HFYZX,17,Month-to-month,76.45,1233.4,Fiber optic,Electronic check,High ($65-95),Yes,3266,0.7504308696986335,1,High Risk
2482-CZGBB,10,Month-to-month,70.0,740.0,Fiber optic,Electronic check,High ($65-95),Yes,3156,0.8508755282354437,1,High Risk
0866-QLSIR,34,One year,64.4,2088.75,DSL,Mailed check,Medium ($35-65),Yes,5189,0.0789666689483996,0,Very Low Risk
7181-BQYBV,1,Month-to-month,102.45,102.45,Fiber optic,Electronic check,Premium (>$95),Yes,4811,0.7839330266660544,1,High Risk
6204-IEUXJ,3,Month-to-month,80.1,217.55,Fiber optic,Credit card (automatic),High ($65-95),Yes,4330,0.7105462377132923,1,Medium Risk
4529-CKBCL,2,Month-to-month,80.2,146.05,Fiber optic,Electronic check,High ($65-95),Yes,4381,0.8829523006641522,1,High Risk
2506-CLAKW,6,Month-to-month,98.15,567.45,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,3578,0.6808635540360741,1,Medium Risk
1583-IHQZE,12,Month-to-month,112.95,1384.75,Fiber optic,Mailed check,Premium (>$95),Yes,3965,0.6390405082893093,1,Medium Risk
0151-ONTOV,1,Month-to-month,70.9,70.9,Fiber optic,Mailed check,High ($65-95),Yes,4739,0.7747871501904126,1,High Risk
4140-MUHUG,3,Month-to-month,86.85,220.95,Fiber optic,Electronic check,High ($65-95),Yes,3561,0.833408571611819,1,High Risk
0320-JDNQG,23,Month-to-month,99.85,2331.3,Fiber optic,Electronic check,Premium (>$95),Yes,3425,0.7171731733072245,1,Medium Risk
7180-PISOG,1,Month-to-month,74.5,74.5,Fiber optic,Electronic check,High ($65-95),Yes,5554,0.8820556999002466,1,High Risk
3571-RFHAR,65,Month-to-month,109.15,6941.2,Fiber optic,Electronic check,Premium (>$95),Yes,6001,0.5237007524517048,1,Medium Risk
9578-VRMNM,16,Month-to-month,65.2,1043.35,DSL,Credit card (automatic),High ($65-95),Yes,4722,0.5281155745927119,1,Medium Risk
1587-FKLZB,66,Month-to-month,99.5,6822.15,Fiber optic,Credit card (automatic),Premium (>$95),Yes,4479,0.5852298016003327,1,Medium Risk
6140-QNRQQ,1,Month-to-month,71.55,71.55,Fiber optic,Mailed check,High ($65-95),Yes,5739,0.816620490511974,1,High Risk
4307-KTUMW,53,Month-to-month,93.9,5029.2,Fiber optic,Electronic check,High ($65-95),Yes,5543,0.4919813737902359,0,Low Risk
5440-FLBQG,69,Two year,108.4,7318.2,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4708,0.31438837822685783,0,Low Risk
7470-MCQTK,13,Month-to-month,48.75,633.4,DSL,Bank transfer (automatic),Medium ($35-65),Yes,2655,0.5036805827232816,1,Medium Risk
7488-MXJIV,4,Month-to-month,85.65,321.65,Fiber optic,Electronic check,High ($65-95),Yes,3223,0.8870048732981128,1,High Risk
2027-FECZV,12,Month-to-month,106.7,1253.9,Fiber optic,Electronic check,Premium (>$95),Yes,2406,0.8176689778443257,1,High Risk
2672-DZUOY,1,Month-to-month,25.15,25.15,DSL,Electronic check,Low (<$35),Yes,5386,0.8414144680689779,1,High Risk
3870-MQAMG,54,One year,110.35,5893.15,Fiber optic,Electronic check,Premium (>$95),Yes,6189,0.47961310315265626,0,Low Risk
4800-CZMPC,48,One year,103.25,5037.55,Fiber optic,Credit card (automatic),Premium (>$95),Yes,4736,0.42632145251736886,0,Low Risk
7377-DMMRI,2,Month-to-month,47.8,92.45,DSL,Electronic check,Medium ($35-65),Yes,4134,0.7173721384941296,1,Medium Risk
8949-JTMAY,29,Month-to-month,98.6,2933.2,Fiber optic,Credit card (automatic),Premium (>$95),Yes,5144,0.5888416772183742,1,Medium Risk
2774-LVQUS,15,Month-to-month,83.05,1258.3,Fiber optic,Electronic check,High ($65-95),Yes,2596,0.7023324464899429,1,Medium Risk
3211-ILJTT,17,Month-to-month,70.4,1214.05,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,4469,0.6491667068792156,1,Medium Risk
4612-THJBS,56,One year,104.75,5510.65,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,5605,0.3950261923536253,0,Low Risk
4094-NSEDU,21,Month-to-month,94.25,1973.75,Fiber optic,Electronic check,High ($65-95),Yes,4819,0.843460182405811,1,High Risk
5103-MHMHY,1,Month-to-month,45.95,45.95,DSL,Mailed check,Medium ($35-65),Yes,4563,0.4985464479362054,0,Low Risk
1846-XWOQN,1,Month-to-month,70.15,70.15,Fiber optic,Electronic check,High ($65-95),Yes,2825,0.8753981681098515,1,High Risk
0235-KGSLC,1,Month-to-month,85.55,85.55,Fiber optic,Credit card (automatic),High ($65-95),Yes,3967,0.7792941624766527,1,High Risk
2884-GBPFB,35,Month-to-month,70.3,2416.55,Fiber optic,Electronic check,High ($65-95),Yes,5413,0.7570831623854963,1,High Risk
3757-NJYBX,32,Month-to-month,106.35,3520.75,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4113,0.5711412176582074,1,Medium Risk
5136-KCKGI,33,One year,103.7,3467.0,Fiber optic,Mailed check,Premium (>$95),Yes,4461,0.5108168886772112,1,Medium Risk
3722-WPXTK,1,Month-to-month,88.35,88.35,Fiber optic,Electronic check,High ($65-95),Yes,4254,0.8877725364422759,1,High Risk
2929-ERCFZ,8,Month-to-month,94.2,777.3,Fiber optic,Electronic check,High ($65-95),Yes,2939,0.8393327193871655,1,High Risk
7548-SEPYI,5,Month-to-month,96.25,512.45,Fiber optic,Electronic check,Premium (>$95),Yes,5056,0.8298911149406044,1,High Risk
8835-VSDSE,2,Month-to-month,70.7,141.45,Fiber optic,Electronic check,High ($65-95),Yes,4559,0.8410486025623655,1,High Risk
1623-NLDOT,42,One year,33.55,1445.3,DSL,Mailed check,Low (<$35),Yes,2044,0.43604962329160146,0,Low Risk
9898-KZQDZ,40,Month-to-month,94.55,3640.45,Fiber optic,Credit card (automatic),High ($65-95),Yes,5676,0.6505394737829717,1,Medium Risk
5236-PERKL,57,Two year,112.95,6465.0,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4738,0.2050112647703268,0,Very Low Risk
7854-FOKSF,1,Month-to-month,35.9,35.9,DSL,Electronic check,Medium ($35-65),Yes,4747,0.7212407128678953,1,Medium Risk
2519-FAKOD,38,Month-to-month,99.25,3777.15,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,5274,0.6279712249782139,1,Medium Risk
8263-JQAIK,2,Month-to-month,24.45,47.5,DSL,Mailed check,Low (<$35),Yes,5573,0.7943779567757815,1,High Risk
7089-IVVAZ,8,Month-to-month,103.35,847.3,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,2363,0.7568803913075774,1,High Risk
2205-YMZZJ,7,Month-to-month,84.8,546.95,Fiber optic,Electronic check,High ($65-95),Yes,2015,0.8762890419309487,1,High Risk
1254-IZEYF,31,Month-to-month,99.95,3186.65,Fiber optic,Electronic check,Premium (>$95),Yes,5362,0.7384612228057214,1,Medium Risk
9492-TOKRI,18,Month-to-month,90.0,1527.35,Fiber optic,Credit card (automatic),High ($65-95),Yes,2708,0.5951364541632964,1,Medium Risk
9221-OTIVJ,14,Month-to-month,104.85,1531.4,Fiber optic,Electronic check,Premium (>$95),Yes,2292,0.8333178142497054,1,High Risk
3325-FUYCG,28,One year,106.1,2847.4,Fiber optic,Electronic check,Premium (>$95),Yes,3770,0.3230701647505589,0,Low Risk
5908-QMGOE,15,Month-to-month,74.2,1133.9,Fiber optic,Credit card (automatic),High ($65-95),Yes,4553,0.5919261453206156,1,Medium Risk
8481-YYXWG,5,Month-to-month,89.35,461.7,Fiber optic,Electronic check,High ($65-95),Yes,4584,0.69654426731992,1,Medium Risk
2609-IAICY,1,Month-to-month,77.15,77.15,Fiber optic,Electronic check,High ($65-95),Yes,2756,0.8948170013927745,1,High Risk
1740-CSDJP,1,Month-to-month,35.25,35.25,DSL,Bank transfer (automatic),Medium ($35-65),Yes,2548,0.7340470042734709,1,Medium Risk
2636-OHFMN,4,Month-to-month,48.55,201.0,DSL,Electronic check,Medium ($35-65),Yes,3955,0.67357851700905,1,Medium Risk
1323-OOEPC,53,Month-to-month,98.4,5149.5,Fiber optic,Credit card (automatic),Premium (>$95),Yes,6481,0.5723300271435976,1,Medium Risk
0397-GZBBC,59,Month-to-month,93.85,5574.75,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5390,0.6416088127311684,1,Medium Risk
7641-EUYET,46,Month-to-month,100.7,4541.2,Fiber optic,Electronic check,Premium (>$95),Yes,5712,0.5780977023499727,1,Medium Risk
9921-ZVRHG,14,Month-to-month,80.45,1072.0,Fiber optic,Electronic check,High ($65-95),Yes,4155,0.8009725341012957,1,High Risk
4701-MLJPN,31,Month-to-month,55.25,1715.65,DSL,Electronic check,Medium ($35-65),Yes,2933,0.3271934652026484,0,Low Risk
9206-GVPEQ,13,Month-to-month,54.45,706.85,DSL,Electronic check,Medium ($35-65),Yes,5212,0.5920565143601165,1,Medium Risk
1596-BBVTG,35,Month-to-month,75.35,2636.05,Fiber optic,Credit card (automatic),High ($65-95),Yes,2785,0.43702948558018134,0,Low Risk
8433-WXGNA,2,Month-to-month,75.7,189.2,Fiber optic,Electronic check,High ($65-95),Yes,4676,0.6724013092843752,1,Medium Risk
3707-GNWHM,1,Month-to-month,74.25,74.25,Fiber optic,Mailed check,High ($65-95),Yes,4750,0.8295614943190638,1,High Risk
8922-LIEGH,25,Month-to-month,89.7,2187.55,Fiber optic,Electronic check,High ($65-95),Yes,4078,0.7862074899141186,1,High Risk
8245-UMPYT,16,Month-to-month,96.4,1581.2,Fiber optic,Electronic check,Premium (>$95),Yes,2688,0.8681065169082501,1,High Risk
5186-SAMNZ,1,Month-to-month,69.5,69.5,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,3273,0.7749344957795122,1,High Risk
5373-SFODM,36,Month-to-month,85.25,3132.75,Fiber optic,Credit card (automatic),High ($65-95),Yes,3041,0.5481446125240695,1,Medium Risk
5766-ZJYBB,1,Month-to-month,19.4,19.4,No,Mailed check,Low (<$35),Yes,4152,0.4754930595793634,0,Low Risk
8931-GJJIQ,9,Month-to-month,83.3,803.3,Fiber optic,Electronic check,High ($65-95),Yes,3520,0.8874052100478279,1,High Risk
4277-PVRAN,8,Month-to-month,80.1,679.3,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5071,0.7159180310505329,1,Medium Risk
0022-TCJCI,45,One year,62.7,2791.5,DSL,Credit card (automatic),Medium ($35-65),Yes,2654,0.3437376472853626,0,Low Risk
0203-HHYIJ,25,One year,25.3,676.35,No,Bank transfer (automatic),Low (<$35),Yes,3779,0.2546600449461004,0,Low Risk
0952-KMEEH,13,Month-to-month,98.15,1230.25,Fiber optic,Mailed check,Premium (>$95),Yes,5525,0.48934787217421083,0,Low Risk
8178-EYZUO,46,Month-to-month,93.7,4154.8,Fiber optic,Electronic check,High ($65-95),Yes,3378,0.5515063908926618,1,Medium Risk
5130-IEKQT,25,Month-to-month,105.95,2655.25,Fiber optic,Mailed check,Premium (>$95),Yes,4283,0.6192087198845938,1,Medium Risk
3230-WYKIR,18,One year,82.0,1425.45,DSL,Credit card (automatic),High ($65-95),Yes,3306,0.3630712912013736,0,Low Risk
0407-BDJKB,60,Month-to-month,95.75,5742.9,Fiber optic,Electronic check,Premium (>$95),Yes,4129,0.6809877142052082,1,Medium Risk
9600-UDOPK,30,Month-to-month,94.05,2866.45,Fiber optic,Credit card (automatic),High ($65-95),Yes,4095,0.6211796942034596,1,Medium Risk
4074-SJFFA,1,Month-to-month,54.75,54.75,DSL,Mailed check,Medium ($35-65),Yes,2614,0.7450911827318643,1,Medium Risk
3269-ATYWD,39,Month-to-month,95.65,3759.05,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4892,0.6277010043236535,1,Medium Risk
4910-GMJOT,1,Month-to-month,94.6,94.6,Fiber optic,Electronic check,High ($65-95),Yes,4033,0.9098811386558475,1,High Risk
0354-WYROK,31,Month-to-month,98.9,2911.3,Fiber optic,Electronic check,Premium (>$95),Yes,4050,0.6355551666668162,1,Medium Risk
7576-OYWBN,3,Month-to-month,76.05,231.8,Fiber optic,Electronic check,High ($65-95),Yes,2930,0.8776063432459847,1,High Risk
5539-TMZLF,1,Month-to-month,69.75,69.75,Fiber optic,Electronic check,High ($65-95),Yes,5057,0.8779317421797463,1,High Risk
4323-SADQS,7,Month-to-month,34.5,279.25,DSL,Electronic check,Low (<$35),Yes,3520,0.2914189643786218,0,Low Risk
4446-BZKHU,61,Month-to-month,105.55,6281.45,Fiber optic,Electronic check,Premium (>$95),Yes,5011,0.7375386424427829,1,Medium Risk
5202-IVJNU,39,Month-to-month,30.1,1131.3,DSL,Credit card (automatic),Low (<$35),Yes,3106,0.44526613313786706,0,Low Risk
5976-JCJRH,10,Month-to-month,70.3,738.2,Fiber optic,Electronic check,High ($65-95),Yes,2162,0.8363483265826956,1,High Risk
0137-OCGAB,1,Month-to-month,80.2,80.2,Fiber optic,Mailed check,High ($65-95),Yes,3056,0.7461802313385791,1,Medium Risk
3351-NQLDI,67,One year,94.35,6341.45,Fiber optic,Credit card (automatic),High ($65-95),Yes,4348,0.36709507023505467,0,Low Risk
7593-JNWRU,6,Month-to-month,44.6,260.8,DSL,Bank transfer (automatic),Medium ($35-65),Yes,4525,0.3037738547908613,0,Low Risk
4588-YBNIB,1,Month-to-month,19.6,19.6,No,Mailed check,Low (<$35),Yes,4205,0.6761670861987978,1,Medium Risk
3336-JORSO,33,Month-to-month,110.45,3655.45,Fiber optic,Electronic check,Premium (>$95),Yes,3401,0.595323524696091,1,Medium Risk
5028-GZLDO,2,Month-to-month,70.7,140.7,Fiber optic,Credit card (automatic),High ($65-95),Yes,5317,0.6600109282185044,1,Medium Risk
6861-XWTWQ,7,Month-to-month,99.25,665.45,Fiber optic,Electronic check,Premium (>$95),Yes,2487,0.8711918741259042,1,High Risk
6877-TJMBR,1,Month-to-month,84.8,84.8,Fiber optic,Electronic check,High ($65-95),Yes,2627,0.7329314020643436,1,Medium Risk
6769-DCQLI,52,One year,105.0,5426.85,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4630,0.47375164513827106,0,Low Risk
2433-KMEAS,22,Month-to-month,54.45,1127.35,DSL,Electronic check,Medium ($35-65),Yes,2445,0.5895930253444867,1,Medium Risk
2195-ZRVAX,47,Month-to-month,85.3,4045.65,Fiber optic,Electronic check,High ($65-95),Yes,3631,0.7097095059843025,1,Medium Risk
3550-SAHFP,33,Month-to-month,83.35,2757.85,Fiber optic,Electronic check,High ($65-95),Yes,5456,0.7790068641667207,1,High Risk
2011-TRQYE,18,Month-to-month,33.5,600.0,DSL,Credit card (automatic),Low (<$35),Yes,5474,0.4258056885016105,0,Low Risk
4873-ILOLJ,24,Month-to-month,90.35,2238.5,Fiber optic,Electronic check,High ($65-95),Yes,5546,0.7918786477263192,1,High Risk
2725-KXXWT,1,Month-to-month,90.75,90.75,Fiber optic,Electronic check,High ($65-95),Yes,5460,0.87315363452168,1,High Risk
9565-DJPIB,4,Month-to-month,89.6,365.65,Fiber optic,Mailed check,High ($65-95),Yes,4689,0.6761755212200824,1,Medium Risk
8348-HFYIV,2,Month-to-month,49.25,90.35,DSL,Electronic check,Medium ($35-65),Yes,5775,0.8248590593149889,1,High Risk
6849-WLEYG,1,Month-to-month,19.75,19.75,No,Mailed check,Low (<$35),Yes,2611,0.46557942390104357,0,Low Risk
4659-NZRUF,19,Month-to-month,95.15,1789.25,Fiber optic,Electronic check,Premium (>$95),Yes,5830,0.7450138038808979,1,Medium Risk
8429-XIBUM,22,Month-to-month,101.35,2317.1,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,4694,0.6345271177611447,1,Medium Risk
2608-BHKFN,4,Month-to-month,70.05,266.9,Fiber optic,Credit card (automatic),High ($65-95),Yes,3600,0.7151513231640544,1,Medium Risk
7341-LXCAF,4,Month-to-month,74.65,301.4,Fiber optic,Electronic check,High ($65-95),Yes,4013,0.8668122101399721,1,High Risk
9462-MJUAW,4,Month-to-month,50.4,206.6,DSL,Mailed check,Medium ($35-65),Yes,4399,0.56535893056504,1,Medium Risk
8128-YVJRG,7,Month-to-month,79.65,604.7,Fiber optic,Mailed check,High ($65-95),Yes,4513,0.5953929736405107,1,Medium Risk
4283-FUTGF,19,Month-to-month,79.85,1471.75,Fiber optic,Electronic check,High ($65-95),Yes,3715,0.777678658110816,1,High Risk
1569-TTNYJ,5,Month-to-month,78.75,412.1,Fiber optic,Electronic check,High ($65-95),Yes,3401,0.8458730161288286,1,High Risk
2397-BRLOM,8,Month-to-month,80.45,583.45,Fiber optic,Credit card (automatic),High ($65-95),Yes,3443,0.669858018584295,1,Medium Risk
4749-VFKVB,1,Month-to-month,50.1,50.1,DSL,Mailed check,Medium ($35-65),Yes,4778,0.7622797310739514,1,High Risk
7598-UAASY,2,Month-to-month,76.4,151.8,Fiber optic,Electronic check,High ($65-95),Yes,4340,0.7800950501295509,1,High Risk
7938-OUHIO,3,Month-to-month,98.7,293.65,Fiber optic,Electronic check,Premium (>$95),Yes,3916,0.7435164741904257,1,Medium Risk
8510-AWCXC,13,Month-to-month,100.8,1308.1,Fiber optic,Electronic check,Premium (>$95),Yes,3269,0.779111220350017,1,High Risk
0431-APWVY,28,One year,90.1,2598.95,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5958,0.42964236460651045,0,Low Risk
3426-NIYYL,15,Month-to-month,51.55,765.5,DSL,Electronic check,Medium ($35-65),Yes,2087,0.6083268937319629,1,Medium Risk
8225-BTJAU,10,Month-to-month,79.25,793.55,Fiber optic,Electronic check,High ($65-95),Yes,3856,0.8352235132540433,1,High Risk
3387-VATUS,5,Month-to-month,94.85,462.8,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5701,0.8385538126186277,1,High Risk
1143-NMNQJ,2,Month-to-month,85.7,169.8,Fiber optic,Electronic check,High ($65-95),Yes,2187,0.8985325499295586,1,High Risk
0415-MOSGF,1,Month-to-month,44.4,44.4,DSL,Mailed check,Medium ($35-65),Yes,3204,0.6100924032318257,1,Medium Risk
1724-BQUHA,5,Month-to-month,89.5,477.7,Fiber optic,Electronic check,High ($65-95),Yes,2718,0.8590969443707661,1,High Risk
4826-XTSOH,1,Month-to-month,86.05,86.05,Fiber optic,Electronic check,High ($65-95),Yes,4843,0.8810223957300128,1,High Risk
2495-INZWQ,4,Month-to-month,44.55,174.3,DSL,Electronic check,Medium ($35-65),Yes,5605,0.7980946916706273,1,High Risk
4139-SUGLD,31,Month-to-month,35.4,1077.5,DSL,Bank transfer (automatic),Medium ($35-65),Yes,2067,0.3460093311491497,0,Low Risk
6857-VWJDT,1,Month-to-month,95.65,95.65,Fiber optic,Mailed check,Premium (>$95),Yes,3473,0.7805791229506707,1,High Risk
5624-BQSSA,1,Month-to-month,20.95,20.95,No,Mailed check,Low (<$35),Yes,4285,0.5780440658221383,1,Medium Risk
2408-WITXK,10,Month-to-month,34.7,329.8,DSL,Electronic check,Low (<$35),Yes,3244,0.7420266757177252,1,Medium Risk
5577-OTWWW,15,Month-to-month,19.75,297.3,No,Bank transfer (automatic),Low (<$35),Yes,2428,0.4082988039406885,0,Low Risk
6100-QQHEB,17,Month-to-month,92.55,1515.1,Fiber optic,Electronic check,High ($65-95),Yes,5775,0.8349298983501161,1,High Risk
2634-HCZGT,53,One year,60.05,3229.65,DSL,Electronic check,Medium ($35-65),Yes,5271,0.40356495931248676,0,Low Risk
7503-QQRVF,16,Month-to-month,74.3,1178.25,Fiber optic,Credit card (automatic),High ($65-95),Yes,2076,0.5365336379780573,1,Medium Risk
2691-NZETQ,9,Month-to-month,85.35,758.6,Fiber optic,Electronic check,High ($65-95),Yes,2752,0.8692267487109021,1,High Risk
4404-HIBDJ,25,One year,74.3,1863.8,DSL,Mailed check,High ($65-95),Yes,5175,0.44118126590802276,0,Low Risk
7295-JOMMD,4,Month-to-month,98.1,396.3,Fiber optic,Bank transfer (automatic),Premium (>$95),Yes,2895,0.7503694641076847,1,High Risk
5013-SBUIH,50,Two year,109.65,5551.15,Fiber optic,Electronic check,Premium (>$95),Yes,5855,0.4614785754725363,0,Low Risk
0709-TVGUR,9,Month-to-month,74.55,622.9,Fiber optic,Electronic check,High ($65-95),Yes,3145,0.8715512353032838,1,High Risk
6023-YEBUP,3,Month-to-month,100.95,329.95,Fiber optic,Electronic check,Premium (>$95),Yes,5351,0.8933038351778531,1,High Risk
7209-JCUDS,10,Month-to-month,94.9,1048.85,Fiber optic,Electronic check,High ($65-95),Yes,2832,0.8345410175744226,1,High Risk
3001-CBHLQ,32,Month-to-month,104.9,3351.55,Fiber optic,Electronic check,Premium (>$95),Yes,3966,0.6791900540643452,1,Medium Risk
6158-DWPZT,9,One year,24.1,259.8,DSL,Bank transfer (automatic),Low (<$35),Yes,3195,0.4461968676109765,0,Low Risk
3763-GCZHZ,66,One year,104.05,6890.0,Fiber optic,Electronic check,Premium (>$95),Yes,5504,0.48568545932405427,0,Low Risk
0772-GYEQQ,3,Month-to-month,88.35,262.05,Fiber optic,Mailed check,High ($65-95),Yes,5202,0.7355688819014659,1,Medium Risk
4831-EOBFE,29,Month-to-month,94.65,2649.15,Fiber optic,Credit card (automatic),High ($65-95),Yes,5150,0.47200309632610127,0,Low Risk
4102-OQUPX,1,Month-to-month,74.4,74.4,Fiber optic,Electronic check,High ($65-95),Yes,5429,0.8787337941185249,1,High Risk
9170-GYZJC,41,Month-to-month,79.9,3326.2,DSL,Credit card (automatic),High ($65-95),Yes,4734,0.21930976843052627,0,Very Low Risk
3999-QGRJH,8,Month-to-month,69.7,560.85,Fiber optic,Electronic check,High ($65-95),Yes,3068,0.8384791249035888,1,High Risk
2454-RPBRZ,12,Month-to-month,98.1,1060.2,Fiber optic,Electronic check,Premium (>$95),Yes,2709,0.8154641673942485,1,High Risk
2002-MZHWP,1,Month-to-month,20.5,20.5,No,Mailed check,Low (<$35),Yes,3820,0.5815086730309768,1,Medium Risk
2265-CYWIV,4,Month-to-month,99.6,347.65,Fiber optic,Electronic check,Premium (>$95),Yes,4708,0.763488924892673,1,High Risk
2004-OCQXK,1,Month-to-month,81.95,81.95,Fiber optic,Electronic check,High ($65-95),Yes,5622,0.8952425926885422,1,High Risk
5027-QPKTE,7,Month-to-month,69.35,451.1,Fiber optic,Electronic check,High ($65-95),Yes,4292,0.8437844183882244,1,High Risk
2672-HUYVI,6,Month-to-month,91.1,455.3,Fiber optic,Electronic check,High ($65-95),Yes,2266,0.8884079245771279,1,High Risk
7508-MYBOG,14,Month-to-month,86.1,1235.55,Fiber optic,Electronic check,High ($65-95),Yes,2177,0.834577639247278,1,High Risk
0148-DCDOS,25,Month-to-month,94.7,2362.1,Fiber optic,Bank transfer (automatic),High ($65-95),Yes,5641,0.6787222500464444,1,Medium Risk
9992-RRAMN,22,Month-to-month,85.1,1873.7,Fiber optic,Electronic check,High ($65-95),Yes,5248,0.8292083469052541,1,High Risk
0310-MVLET,61,Month-to-month,99.15,6010.05,Fiber optic,Electronic check,Premium (>$95),Yes,5612,0.6815409249044251,1,Medium Risk
4550-VBOFE,70,Month-to-month,102.95,7101.5,Fiber optic,Electronic check,Premium (>$95),Yes,5005,0.7090223866028847,1,Medium Risk
